[operator_burgers_fno_polish_fair_v2] output_root=results/operator_burgers_fno_polish_fair_v3/worker3_gpu0
[operator_burgers_fno_polish_fair_v2] gpu=0 seeds=0 1 2 epochs=180 batch_size=16
[operator_burgers_fno_polish_fair_v2] init_checkpoint_template=results/operator_burgers_followup_v1/burgers_l005_m0_w12_d60_120_ow1/operator/burgers/fno_independent_mse_seed{seed}/model.pt
[operator_burgers_fno_polish_fair_v2] peer_init_checkpoint_template=results/operator_burgers_followup_v1/burgers_l005_m0_w12_d60_120_ow1/operator/burgers/deeponet_independent_mse_seed{seed}/model.pt
[operator_burgers_fno_polish_fair_v2] case_specs=fno_polish_ultra_coarse_l0010_w36_d120_180:0.010:0.00:36:120:180:0.02:coarse:element fno_polish_ultra_hotspot_l0008_w48_d130_180:0.008:0.00:48:130:180:0.02:hotspot:element fno_polish_ultra_full_l0012_w30_d110_180:0.012:0.00:30:110:180:0.02:full:sample
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 014] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00003115 val_mse=0.00001360 val_mae=0.00228266 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 015] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00000874 val_mse=0.00001421 val_mae=0.00208107 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 016] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00000760 val_mse=0.00001167 val_mae=0.00208528 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 017] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00003107 val_mse=0.00001230 val_mae=0.00229519 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 018] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00003787 val_mse=0.00008111 val_mae=0.00571662 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 019] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00004493 val_mse=0.00006206 val_mae=0.00502608 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 020] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00002850 val_mse=0.00001799 val_mae=0.00284637 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 020] updated live plot
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 021] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00002809 val_mse=0.00001999 val_mae=0.00276456 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
[operator_burgers_fno_polish_fair_v2/fno_polish_ultra_coarse_l0010_w36_d120_180] [operator][epoch 022] lambda=0.0000 relay_stage=disabled relay_scale=1.000 relay_hotspot=0.0000 train_mse=0.00006397 val_mse=0.00009965 val_mae=0.00724796 | peer_val_mse=0.02240843 peer_val_mae=0.09563191
